bias_z,frequency_ghz,mean_centered_abs_response
# Source: Zhang et al., Phys. Rev. Applied 24, 034003 (2025), Fig. 2 data.
# Dataset: https://doi.org/10.5281/zenodo.16791932 (CC BY 4.0).
# Modified: file-wise mean subtraction, absolute value, and restriction to the two comparison windows.
0.74,4.380000,0.990772016779
0.74,4.375000,0.166533609779
0.74,4.370000,1.53313376682
0.74,4.365000,0.762239108521
0.74,4.360000,5.36941579958
0.74,4.355000,2.29231290438
0.74,4.350000,5.99751669848
0.74,4.345000,4.66063933678
0.74,4.340000,4.49379736658
0.74,4.335000,0.374759458679
0.74,4.330000,3.67365985868
0.74,4.325000,5.20105636288
0.74,4.320000,3.76183821628
0.74,4.315000,1.71016933918
0.74,4.310000,0.589177711721
0.74,4.305000,2.27090186062
0.74,4.300000,3.21656176128
0.74,4.295000,3.29153358088
0.74,4.290000,0.0464514753214
0.74,4.285000,5.03996032508
0.74,4.280000,2.73880458448
0.74,4.275000,2.96991223878
0.74,4.270000,1.19304136792
0.74,4.265000,6.38396598928
0.74,4.260000,2.91450959058
0.74,4.255000,5.36552245558
0.74,4.250000,4.63096272108
0.74,4.245000,0.876447376479
0.74,4.240000,1.69802334828
0.74,4.235000,0.653843472879
0.74,4.230000,6.38091656958
0.74,4.225000,0.254444404379
0.74,4.220000,3.09918147848
0.74,4.215000,1.63142636738
0.74,4.210000,4.06862444858
0.74,4.205000,6.04430410678
0.74,4.200000,0.896696176979
0.74,4.195000,3.68949994708
0.74,4.190000,3.93984529948
0.74,4.185000,2.42627291928
0.74,4.180000,3.37256169588
0.74,4.175000,0.710121069179
0.74,4.170000,2.36331060808
0.74,4.165000,2.32886053298
0.74,4.160000,6.80730941202
0.74,4.155000,0.0168351729786
0.74,4.150000,1.20751682628
0.74,4.145000,1.67873209478
0.74,4.140000,5.72965379878
0.74,4.135000,2.04792706448
0.74,4.135000,2.58010656803
0.74,4.130000,2.58979977483
0.74,4.125000,7.44862535083
0.74,4.120000,6.43213208453
0.74,4.115000,5.02738625553
0.74,4.110000,3.60782316663
0.74,4.105000,4.60245067863
0.74,4.100000,4.85589971013
0.74,4.095000,0.463972295432
0.74,4.090000,2.95772483613
0.74,4.085000,2.54136858043
0.74,4.080000,2.14201823383
0.74,4.075000,0.884873268668
0.74,4.070000,5.51019503713
0.74,4.065000,4.22873162757
0.74,4.060000,1.10591054867
0.74,4.055000,0.877837789732
0.74,4.050000,3.07039432277
0.74,4.045000,2.52053160783
0.74,4.040000,1.97164297917
0.74,4.035000,7.05210511553
0.74,4.030000,1.22628605127
0.74,4.025000,0.349671439868
0.74,4.020000,4.17904803543
0.74,4.015000,2.61050827263
0.74,4.010000,4.76546585693
0.74,4.005000,2.03967606093
0.74,4.000000,8.08332466613
0.74,3.995000,6.92443775603
0.74,3.990000,8.01486985303
0.74,3.985000,17.2037901037
0.74,3.980000,33.3485721677
0.74,3.975000,23.7558614937
0.74,3.970000,3.15617054813
0.74,3.965000,5.18697199633
0.74,3.960000,1.22791780577
0.74,3.955000,1.12238259547
0.74,3.950000,2.25709633417
0.74,3.945000,1.92565841283
0.74,3.940000,2.20792709637
0.74,3.935000,0.545585610932
0.74,3.930000,0.00839965896768
0.74,3.925000,3.89469419013
0.74,3.920000,1.82591226237
0.74,3.915000,2.22309535633
0.74,3.910000,0.312237991268
0.74,3.905000,1.73949425027
0.74,3.900000,1.70559223173
0.74,3.895000,3.82098409343
0.74,3.890000,1.08569787617
0.74,3.885000,0.611652346332
0.74,3.880000,1.49646460867
0.74,3.875000,1.88936198087
0.74,3.870000,1.94035792607
0.74,3.865000,0.0594532676323
0.74,3.860000,1.02922436333
0.74,3.855000,0.634375885768
0.74,3.850000,7.02196861433
0.74,3.845000,1.48346602923
0.74,3.840000,2.94455938463
0.74,3.835000,2.49661178267
0.74,3.830000,1.07538733643
0.74,3.825000,0.273680488932
0.74,3.820000,0.0252616547323
0.74,3.815000,0.401128947368
0.74,3.810000,0.818431123368
0.74,3.805000,3.74612730827
0.74,3.800000,0.661770795668
0.74,3.795000,2.05388363697
0.74,3.790000,3.72307792417
0.74,3.785000,4.85467055727
0.74,3.780000,2.97375080427
0.74,3.775000,0.462714425268
0.74,3.770000,3.14239802787
0.74,3.765000,1.11773845047
0.74,3.760000,0.741206928668
0.74,3.755000,2.46090834417
0.74,3.750000,1.11578240663
0.74,3.745000,4.02621881837
0.74,3.740000,4.63219501647
0.74,3.735000,3.41304076907
0.74,3.730000,0.654414284468
0.74,3.725000,2.70323546487
0.74,3.720000,1.55302113607
0.74,3.715000,2.13352479117
0.74,3.710000,2.47752830697
0.74,3.705000,3.16935994647
0.74,3.700000,3.22711107097
0.74,3.695000,3.28116907887
0.74,3.690000,0.560883731432
0.74,3.685000,5.24847991627
0.74,3.680000,1.55512711857
0.74,3.675000,1.16784331377
0.74,3.670000,1.06782650817
0.74,3.665000,2.78216273827
0.74,3.660000,0.951019738368
0.74,3.655000,1.13074007197
0.74,3.650000,3.24111070227
0.74,3.645000,1.00256988663
0.74,3.640000,2.45925647087
0.74,3.635000,4.49233548457
0.74,3.630000,2.56346678867
0.74,3.625000,3.90064226587
0.74,3.620000,3.08144704197
0.74,3.615000,0.423067665732
0.74,3.610000,3.97623722907
0.74,3.605000,0.826171180368
0.75,4.445000,3.71711830508
0.75,4.440000,1.66735857418
0.75,4.435000,1.03032479688
0.75,4.430000,1.34493878418
0.75,4.425000,4.45616348728
0.75,4.420000,0.521702951179
0.75,4.415000,1.29226701508
0.75,4.410000,3.18148380832
0.75,4.405000,0.966551054079
0.75,4.400000,0.196786372679
0.75,4.395000,0.638286153379
0.75,4.390000,0.484881183579
0.75,4.385000,2.05105106538
0.75,4.380000,2.16088486778
0.75,4.375000,1.16285977768
0.75,4.370000,1.21456988328
0.75,4.365000,3.87939152858
0.75,4.360000,1.48111073058
0.75,4.355000,4.26929137328
0.75,4.350000,5.34664484568
0.75,4.345000,3.18425625788
0.75,4.340000,3.45939082278
0.75,4.335000,0.824596493079
0.75,4.330000,0.357508682621
0.75,4.325000,4.44451055258
0.75,4.320000,1.73541253708
0.75,4.315000,2.14705652058
0.75,4.310000,4.33026440928
0.75,4.305000,2.50121634088
0.75,4.300000,1.67785221908
0.75,4.295000,2.88080991898
0.75,4.290000,3.51042808698
0.75,4.285000,1.01832671088
0.75,4.280000,1.62936353038
0.75,4.275000,2.88673871488
0.75,4.270000,1.84411164378
0.75,4.265000,4.19664978758
0.75,4.260000,2.43790243648
0.75,4.255000,4.09647982278
0.75,4.250000,3.67787713118
0.75,4.245000,0.0641956951786
0.75,4.240000,2.09031384408
0.75,4.235000,1.77119855988
0.75,4.230000,0.455428321279
0.75,4.225000,1.98753893278
0.75,4.220000,2.52419541338
0.75,4.215000,0.964757323979
0.75,4.210000,2.04597833128
0.75,4.205000,2.66534941778
0.75,4.200000,4.87823596198
0.75,4.195000,4.92814564868
0.75,4.190000,2.78307993128
0.75,4.185000,3.88930930198
0.75,4.180000,6.53112731808
0.75,4.175000,4.10091658838
0.75,4.170000,2.59562408678
0.75,4.165000,2.63033620788
0.75,4.160000,0.893867642379
0.75,4.155000,3.02516542242
0.75,4.150000,8.03646579272
0.75,4.145000,0.340884466921
0.75,4.140000,4.16847444238
0.75,4.135000,6.18324106268
0.75,4.135000,5.89102507783
0.75,4.130000,4.30567265873
0.75,4.125000,7.68619356313
0.75,4.120000,5.58759119753
0.75,4.115000,6.13618140673
0.75,4.110000,4.58626420223
0.75,4.105000,0.697123455432
0.75,4.100000,3.38379921843
0.75,4.095000,0.907510686368
0.75,4.090000,2.80184807217
0.75,4.085000,0.928508558268
0.75,4.080000,1.32205637653
0.75,4.075000,0.646914132168
0.75,4.070000,4.61852357583
0.75,4.065000,0.324346178268
0.75,4.060000,0.524898589168
0.75,4.055000,2.18496900913
0.75,4.050000,1.45247469897
0.75,4.045000,0.946812889732
0.75,4.040000,1.62274251827
0.75,4.035000,5.22417081953
0.75,4.030000,3.40084131863
0.75,4.025000,3.41005118693
0.75,4.020000,1.27675322763
0.75,4.015000,3.20518681443
0.75,4.010000,0.304958838032
0.75,4.005000,0.583475410232
0.75,4.000000,0.684047536068
0.75,3.995000,0.148237888968
0.75,3.990000,0.0780757950677
0.75,3.985000,2.28324976913
0.75,3.980000,1.12230165857
0.75,3.975000,3.51089988113
0.75,3.970000,0.262552378232
0.75,3.965000,3.03900807313
0.75,3.960000,2.14969554397
0.75,3.955000,4.37162842283
0.75,3.950000,9.45075328703
0.75,3.945000,28.8187825157
0.75,3.940000,27.1288971337
0.75,3.935000,14.8916891544
0.75,3.930000,2.33329837213
0.75,3.925000,2.18800964273
0.75,3.920000,0.803191997968
0.75,3.915000,2.58017344027
0.75,3.910000,2.39668881477
0.75,3.905000,0.986331215068
0.75,3.900000,1.54222340963
0.75,3.895000,0.828935193168
0.75,3.890000,1.53432027687
0.75,3.885000,2.01680376207
0.75,3.880000,1.68029140767
0.75,3.875000,1.75614708487
0.75,3.870000,1.13938053087
0.75,3.865000,0.687560516132
0.75,3.860000,0.337203773832
0.75,3.855000,0.752993110032
0.75,3.850000,0.452284902332
0.75,3.845000,2.02463105933
0.75,3.840000,0.499278986368
0.75,3.835000,1.20670205467
0.75,3.830000,2.26472209697
0.75,3.825000,1.10957095853
0.75,3.820000,2.92683498157
0.75,3.815000,0.0552430668677
0.75,3.810000,0.912997094668
0.75,3.805000,1.35064590867
0.75,3.800000,0.697328856632
0.75,3.795000,2.43354731407
0.75,3.790000,2.10282547777
0.75,3.785000,4.24780189947
0.75,3.780000,1.38617908303
0.75,3.775000,0.838638282368
0.75,3.770000,2.22772691313
0.75,3.765000,5.17948586417
0.75,3.760000,3.64183810997
0.75,3.755000,0.262178918068
0.75,3.750000,0.926224727468
0.75,3.745000,3.64523827217
0.75,3.740000,0.550720175732
0.75,3.735000,4.29431343427
0.75,3.730000,1.17374414493
0.75,3.725000,5.30553395367
0.75,3.720000,0.327248315932
0.75,3.715000,4.58709109397
0.75,3.710000,4.21811981907
0.75,3.705000,4.52334805257
0.75,3.700000,1.65920253967
0.75,3.695000,3.75198158797
0.75,3.690000,0.640613652932
0.75,3.685000,3.93853030387
0.75,3.680000,2.74390766517
0.75,3.675000,2.18208387527
0.75,3.670000,2.40432712137
0.75,3.665000,1.32473929987
0.75,3.660000,2.25960792097
0.75,3.655000,2.21839972427
0.75,3.650000,6.30969545987
0.75,3.645000,1.53515169907
0.75,3.640000,0.122710855768
0.75,3.635000,2.22328393797
0.75,3.630000,1.55989820783
0.75,3.625000,0.871421329168
0.75,3.620000,2.51690473767
0.75,3.615000,2.00121792237
0.75,3.610000,3.38730666017
0.75,3.605000,2.26233250817
0.76,4.445000,1.16727018448
0.76,4.440000,3.75259315208
0.76,4.435000,5.57660056538
0.76,4.430000,1.25703286952
0.76,4.425000,2.64312996068
0.76,4.420000,0.997174895279
0.76,4.415000,0.614415659721
0.76,4.410000,1.62521073418
0.76,4.405000,2.64071793898
0.76,4.400000,3.05730789248
0.76,4.395000,2.36073097268
0.76,4.390000,3.28368835268
0.76,4.385000,2.68856475118
0.76,4.380000,1.31097949302
0.76,4.375000,0.335641441779
0.76,4.370000,0.642410548279
0.76,4.365000,1.26031184458
0.76,4.360000,0.585846005279
0.76,4.355000,2.75181113118
0.76,4.350000,7.53328684908
0.76,4.345000,5.95323872308
0.76,4.340000,3.94952686298
0.76,4.335000,2.20546578378
0.76,4.330000,0.440719366721
0.76,4.325000,2.11903547408
0.76,4.320000,1.65643760522
0.76,4.315000,2.78678071638
0.76,4.310000,3.54329132278
0.76,4.305000,4.03811241418
0.76,4.300000,3.19629774728
0.76,4.295000,5.25793643498
0.76,4.290000,6.74001319298
0.76,4.285000,3.30585164408
0.76,4.280000,5.15094588358
0.76,4.275000,5.88779695818
0.76,4.270000,1.95170451778
0.76,4.265000,1.25725841958
0.76,4.260000,2.74421759588
0.76,4.255000,4.57755216948
0.76,4.250000,0.0961433162214
0.76,4.245000,4.34150742728
0.76,4.240000,0.219918574979
0.76,4.235000,3.48670080718
0.76,4.230000,0.597688741679
0.76,4.225000,3.35685253668
0.76,4.220000,1.88460051798
0.76,4.215000,0.485795298321
0.76,4.210000,3.61840176618
0.76,4.205000,4.76376328938
0.76,4.200000,1.63670743408
0.76,4.195000,3.17658211878
0.76,4.190000,0.660655957579
0.76,4.185000,3.20988616838
0.76,4.180000,3.69086020098
0.76,4.175000,5.90366001558
0.76,4.170000,7.79944575618
0.76,4.165000,2.91270022718
0.76,4.160000,4.64894932118
0.76,4.155000,2.08708074908
0.76,4.150000,4.41309464622
0.76,4.145000,1.94437886158
0.76,4.140000,4.20813656498
0.76,4.135000,2.31998648778
0.76,4.135000,4.38707057613
0.76,4.130000,0.781269481732
0.76,4.125000,6.56408950163
0.76,4.120000,3.59132672553
0.76,4.115000,4.91683535623
0.76,4.110000,4.04914968583
0.76,4.105000,1.07509401033
0.76,4.100000,3.02274033683
0.76,4.095000,0.830868621868
0.76,4.090000,0.285156955868
0.76,4.085000,0.326680557632
0.76,4.080000,1.38389247493
0.76,4.075000,0.912623828132
0.76,4.070000,6.11930112353
0.76,4.065000,1.99253303877
0.76,4.060000,1.17837263263
0.76,4.055000,0.473196668032
0.76,4.050000,0.970974665768
0.76,4.045000,1.35753029837
0.76,4.040000,1.16694495823
0.76,4.035000,0.261464710568
0.76,4.030000,0.559011434668
0.76,4.025000,0.932295331068
0.76,4.020000,4.32496934863
0.76,4.015000,1.82514446777
0.76,4.010000,3.30914134893
0.76,4.005000,1.78357185803
0.76,4.000000,0.207461927432
0.76,3.995000,0.683898020368
0.76,3.990000,0.887887629332
0.76,3.985000,0.0335525052323
0.76,3.980000,2.80148624483
0.76,3.975000,3.77729585343
0.76,3.970000,0.651582371868
0.76,3.965000,3.62754064033
0.76,3.960000,4.05986133237
0.76,3.955000,1.77566565303
0.76,3.950000,3.43607637123
0.76,3.945000,2.21837355103
0.76,3.940000,2.05258498127
0.76,3.935000,3.50127509133
0.76,3.930000,5.22642142373
0.76,3.925000,1.20367060073
0.76,3.920000,7.07767798693
0.76,3.915000,7.97494589243
0.76,3.910000,21.6391444007
0.76,3.905000,27.4843828377
0.76,3.900000,29.7397279327
0.76,3.895000,19.0722540477
0.76,3.890000,0.660438188832
0.76,3.885000,0.112646002968
0.76,3.880000,0.213700094532
0.76,3.875000,3.28113926647
0.76,3.870000,4.64168484697
0.76,3.865000,0.450832225968
0.76,3.860000,2.20828805493
0.76,3.855000,2.24295433943
0.76,3.850000,0.497376374932
0.76,3.845000,0.0468906159677
0.76,3.840000,0.0574533901677
0.76,3.835000,1.19717234327
0.76,3.830000,2.23469533037
0.76,3.825000,0.00689835503232
0.76,3.820000,0.828534497568
0.76,3.815000,1.80814873003
0.76,3.810000,0.203518373468
0.76,3.805000,2.29794171677
0.76,3.800000,3.26350311723
0.76,3.795000,0.126437611368
0.76,3.790000,0.122568027768
0.76,3.785000,5.73177821617
0.76,3.780000,2.44226382137
0.76,3.775000,1.99268915393
0.76,3.770000,1.55864840293
0.76,3.765000,3.43606077257
0.76,3.760000,0.188473541268
0.76,3.755000,0.492192636068
0.76,3.750000,1.08358319797
0.76,3.745000,5.69517512987
0.76,3.740000,0.340649714732
0.76,3.735000,5.13997368867
0.76,3.730000,3.05004608077
0.76,3.725000,2.12166869267
0.76,3.720000,0.129154809368
0.76,3.715000,5.57204955997
0.76,3.710000,3.14095554057
0.76,3.705000,5.79653943177
0.76,3.700000,4.06636359847
0.76,3.695000,1.87198454647
0.76,3.690000,3.42552235803
0.76,3.685000,5.72356506487
0.76,3.680000,1.77663398053
0.76,3.675000,3.15262013447
0.76,3.670000,2.53291571073
0.76,3.665000,0.352350491668
0.76,3.660000,0.504265745268
0.76,3.655000,1.52688225607
0.76,3.650000,3.48215715437
0.76,3.645000,5.24972544813
0.76,3.640000,2.06688029533
0.76,3.635000,1.04785046947
0.76,3.630000,0.524507253968
0.76,3.625000,4.44517289107
0.76,3.620000,3.17957941727
0.76,3.615000,2.08625736023
0.76,3.610000,2.18741207537
0.76,3.605000,1.68316330297
0.77,4.445000,1.97638477588
0.77,4.440000,4.11388118718
0.77,4.435000,5.53101536968
0.77,4.430000,0.207531685079
0.77,4.425000,5.21383219258
0.77,4.420000,5.07343694668
0.77,4.415000,5.15397846612
0.77,4.410000,5.38112663288
0.77,4.405000,4.19448494438
0.77,4.400000,1.28266732692
0.77,4.395000,4.39402649688
0.77,4.390000,6.70896205378
0.77,4.385000,1.55205723382
0.77,4.380000,2.94436902008
0.77,4.375000,0.374770645479
0.77,4.370000,0.815538684021
0.77,4.365000,4.08309660418
0.77,4.360000,0.172475945279
0.77,4.355000,2.83689006188
0.77,4.350000,3.28006202188
0.77,4.345000,3.17284620428
0.77,4.340000,2.99967503728
0.77,4.335000,3.19990566418
0.77,4.330000,2.99505299842
0.77,4.325000,3.01930858258
0.77,4.320000,2.70551650378
0.77,4.315000,2.72647808858
0.77,4.310000,0.913673691421
0.77,4.305000,0.597293429379
0.77,4.300000,4.16505433448
0.77,4.295000,0.437850627679
0.77,4.290000,0.514763718121
0.77,4.285000,4.66574254188
0.77,4.280000,4.29101408808
0.77,4.275000,3.42012278498
0.77,4.270000,2.14798404898
0.77,4.265000,5.69127173208
0.77,4.260000,2.42915135768
0.77,4.255000,1.61441640918
0.77,4.250000,1.44591736248
0.77,4.245000,2.51119457858
0.77,4.240000,3.17630084488
0.77,4.235000,2.63306283418
0.77,4.230000,0.509752564079
0.77,4.225000,2.92331032968
0.77,4.220000,0.939344917179
0.77,4.215000,5.45456812788
0.77,4.210000,3.64470490998
0.77,4.205000,5.90792077188
0.77,4.200000,0.823118595879
0.77,4.195000,4.93106325778
0.77,4.190000,2.18779784548
0.77,4.185000,5.29639567258
0.77,4.180000,4.39584151838
0.77,4.175000,5.84886383208
0.77,4.170000,4.26273973558
0.77,4.165000,2.97384297688
0.77,4.160000,2.88823829388
0.77,4.155000,1.19166023362
0.77,4.150000,0.824155444021
0.77,4.145000,82.6781575778
0.77,4.140000,6.39081976538
0.77,4.135000,3.57557846138
0.77,4.135000,4.09547658783
0.77,4.130000,2.88297359733
0.77,4.125000,5.67761319673
0.77,4.120000,7.21835577653
0.77,4.115000,6.93161766753
0.77,4.110000,4.56479531253
0.77,4.105000,1.65240444837
0.77,4.100000,2.87883085883
0.77,4.095000,2.21413870307
0.77,4.090000,1.37328979427
0.77,4.085000,1.70588903977
0.77,4.080000,1.84145816723
0.77,4.075000,0.882295780232
0.77,4.070000,1.51276134103
0.77,4.065000,1.93972807793
0.77,4.060000,0.255344214668
0.77,4.055000,0.380229814332
0.77,4.050000,2.39060107887
0.77,4.045000,4.43879472197
0.77,4.040000,1.28600788513
0.77,4.035000,5.65418226053
0.77,4.030000,3.05673578057
0.77,4.025000,3.90515130387
0.77,4.020000,1.02660628143
0.77,4.015000,1.40965381113
0.77,4.010000,4.57972174263
0.77,4.005000,2.19404923273
0.77,4.000000,0.0658927348677
0.77,3.995000,3.03292351717
0.77,3.990000,0.686416300768
0.77,3.985000,1.22756604823
0.77,3.980000,3.91379825713
0.77,3.975000,0.151659264932
0.77,3.970000,2.26215726883
0.77,3.965000,1.92010475313
0.77,3.960000,1.27440985387
0.77,3.955000,3.71791690303
0.77,3.950000,1.02479229513
0.77,3.945000,1.63693861653
0.77,3.940000,0.171918784532
0.77,3.935000,1.39864244587
0.77,3.930000,1.12195146763
0.77,3.925000,0.0327853217323
0.77,3.920000,0.871631406532
0.77,3.915000,3.59647159473
0.77,3.910000,3.08268235983
0.77,3.905000,3.81167322323
0.77,3.900000,0.733746117832
0.77,3.895000,5.65300704803
0.77,3.890000,3.50044902373
0.77,3.885000,1.90399670003
0.77,3.880000,10.5255777662
0.77,3.875000,9.94452233803
0.77,3.870000,18.8701544097
0.77,3.865000,26.0228248657
0.77,3.860000,30.2929568537
0.77,3.855000,29.3983726797
0.77,3.850000,13.7281665286
0.77,3.845000,0.153965405168
0.77,3.840000,1.08991581787
0.77,3.835000,3.55099074107
0.77,3.830000,0.673343916568
0.77,3.825000,0.703930765932
0.77,3.820000,0.00105831346768
0.77,3.815000,0.202019942468
0.77,3.810000,0.969603241168
0.77,3.805000,0.267725308668
0.77,3.800000,0.990242053932
0.77,3.795000,0.362933578368
0.77,3.790000,0.991808598132
0.77,3.785000,3.08753302287
0.77,3.780000,0.439871110868
0.77,3.775000,3.58045722827
0.77,3.770000,4.77708499117
0.77,3.765000,3.49597593797
0.77,3.760000,0.0230960768677
0.77,3.755000,1.78279674587
0.77,3.750000,3.10332738573
0.77,3.745000,2.15770803467
0.77,3.740000,2.03839959663
0.77,3.735000,4.32971055167
0.77,3.730000,2.25554137607
0.77,3.725000,1.33804936407
0.77,3.720000,0.160175212032
0.77,3.715000,3.88756886787
0.77,3.710000,0.246047061132
0.77,3.705000,2.77122090807
0.77,3.700000,2.16002415817
0.77,3.695000,1.08800370737
0.77,3.690000,1.23937845547
0.77,3.685000,2.21858444167
0.77,3.680000,3.20705667317
0.77,3.675000,4.90207300477
0.77,3.670000,1.94306711207
0.77,3.665000,0.819666487868
0.77,3.660000,1.84067194057
0.77,3.655000,0.187657686268
0.77,3.650000,0.720855781832
0.77,3.645000,1.36016938323
0.77,3.640000,0.606370111132
0.77,3.635000,1.71412732997
0.77,3.630000,4.24147231797
0.77,3.625000,0.453925476632
0.77,3.620000,0.976451522632
0.77,3.615000,3.12801494377
0.77,3.610000,4.04696954007
0.77,3.605000,0.426990797732
0.78,4.445000,1.53987283098
0.78,4.440000,4.06871113158
0.78,4.435000,3.48445735488
0.78,4.430000,1.86440577542
0.78,4.425000,5.94619907278
0.78,4.420000,2.48278099338
0.78,4.415000,0.592906461079
0.78,4.410000,3.64720124968
0.78,4.405000,3.49551041218
0.78,4.400000,1.85337402122
0.78,4.395000,4.45998336898
0.78,4.390000,1.89534342428
0.78,4.385000,2.89398912868
0.78,4.380000,1.79800178198
0.78,4.375000,5.17963750868
0.78,4.370000,6.00247385868
0.78,4.365000,1.82175340598
0.78,4.360000,2.24687483158
0.78,4.355000,6.30612408398
0.78,4.350000,4.68782155298
0.78,4.345000,1.40576065158
0.78,4.340000,4.92989659098
0.78,4.335000,7.30458490278
0.78,4.330000,2.72129170088
0.78,4.325000,3.80883383158
0.78,4.320000,0.0309273507786
0.78,4.315000,1.53000218132
0.78,4.310000,0.113468221621
0.78,4.305000,2.21076062038
0.78,4.300000,3.57768473278
0.78,4.295000,0.327045820321
0.78,4.290000,4.48666153538
0.78,4.285000,5.05788648098
0.78,4.280000,5.58294591528
0.78,4.275000,4.10142570338
0.78,4.270000,5.83403353918
0.78,4.265000,0.962940007579
0.78,4.260000,4.28656352338
0.78,4.255000,0.204879749579
0.78,4.250000,1.45105004688
0.78,4.245000,2.56413583508
0.78,4.240000,3.50750372158
0.78,4.235000,1.93289695918
0.78,4.230000,5.69870094008
0.78,4.225000,0.151630978021
0.78,4.220000,0.648077804921
0.78,4.215000,3.98801452058
0.78,4.210000,5.93790629118
0.78,4.205000,3.02755734298
0.78,4.200000,5.82807414918
0.78,4.195000,2.29792469398
0.78,4.190000,5.64821843738
0.78,4.185000,4.85155819128
0.78,4.180000,3.71740111888
0.78,4.175000,5.77430286428
0.78,4.170000,4.61310492458
0.78,4.165000,5.98249548308
0.78,4.160000,2.60386904818
0.78,4.155000,3.56403767308
0.78,4.150000,1.28201138918
0.78,4.145000,0.332665573379
0.78,4.140000,0.857966950879
0.78,4.135000,4.12584891048
0.78,4.135000,4.32762688543
0.78,4.130000,4.36913586563
0.78,4.125000,8.98360783573
0.78,4.120000,5.13772213023
0.78,4.115000,2.51696756773
0.78,4.110000,3.70916948123
0.78,4.105000,1.71719853583
0.78,4.100000,4.72547561383
0.78,4.095000,1.05245544723
0.78,4.090000,1.38077510457
0.78,4.085000,4.15798920927
0.78,4.080000,3.21419560203
0.78,4.075000,2.06222449177
0.78,4.070000,5.88445607633
0.78,4.065000,3.56257082693
0.78,4.060000,2.33276604617
0.78,4.055000,1.32764920623
0.78,4.050000,2.11793751587
0.78,4.045000,0.492704974232
0.78,4.040000,1.67097941397
0.78,4.035000,7.85992090433
0.78,4.030000,0.769795705568
0.78,4.025000,1.44258127567
0.78,4.020000,2.41070145273
0.78,4.015000,4.85989728293
0.78,4.010000,1.63761196543
0.78,4.005000,1.72316875783
0.78,4.000000,1.71395531617
0.78,3.995000,1.04886439457
0.78,3.990000,2.00111076167
0.78,3.985000,3.19671703073
0.78,3.980000,0.891364337732
0.78,3.975000,1.54292131373
0.78,3.970000,0.103214681368
0.78,3.965000,3.57986120033
0.78,3.960000,0.431242064532
0.78,3.955000,0.104985401532
0.78,3.950000,1.32050180957
0.78,3.945000,0.0225753468677
0.78,3.940000,0.520663512568
0.78,3.935000,1.95508882107
0.78,3.930000,0.548393665468
0.78,3.925000,0.524655195532
0.78,3.920000,2.62145340623
0.78,3.915000,0.135645636432
0.78,3.910000,1.66221318047
0.78,3.905000,0.298558962768
0.78,3.900000,1.29086636963
0.78,3.895000,3.40316854073
0.78,3.890000,3.30420544293
0.78,3.885000,2.54878006027
0.78,3.880000,2.54496426413
0.78,3.875000,0.0202759661677
0.78,3.870000,0.790185905632
0.78,3.865000,4.34012202833
0.78,3.860000,1.32663905253
0.78,3.855000,5.58008861183
0.78,3.850000,8.05499852323
0.78,3.845000,2.97784917793
0.78,3.840000,2.41499072073
0.78,3.835000,1.68616024973
0.78,3.830000,4.71133044953
0.78,3.825000,8.83572944913
0.78,3.820000,28.2391420667
0.78,3.815000,34.5954569987
0.78,3.810000,33.1067813727
0.78,3.805000,10.9848097913
0.78,3.800000,3.02665040363
0.78,3.795000,0.911920013268
0.78,3.790000,0.546085302768
0.78,3.785000,6.35184646887
0.78,3.780000,0.674765267432
0.78,3.775000,0.851903407832
0.78,3.770000,2.68002372443
0.78,3.765000,5.47858353267
0.78,3.760000,2.90506574587
0.78,3.755000,4.17797691947
0.78,3.750000,1.05825883767
0.78,3.745000,2.24593651697
0.78,3.740000,2.70213433747
0.78,3.735000,5.72746513947
0.78,3.730000,2.53313979777
0.78,3.725000,1.88012978723
0.78,3.720000,4.74691017537
0.78,3.715000,3.51470743807
0.78,3.710000,3.31834282887
0.78,3.705000,0.0389400660323
0.78,3.700000,3.92153191447
0.78,3.695000,3.58309044167
0.78,3.690000,2.28060140307
0.78,3.685000,6.68317550657
0.78,3.680000,0.708548411868
0.78,3.675000,3.29704500837
0.78,3.670000,0.321450997868
0.78,3.665000,1.87882511087
0.78,3.660000,0.435846830568
0.78,3.655000,1.05310018987
0.78,3.650000,1.74685539903
0.78,3.645000,2.77457686477
0.78,3.640000,0.0511705492323
0.78,3.635000,2.58419505037
0.78,3.630000,1.33702654343
0.78,3.625000,2.08843976943
0.78,3.620000,2.23227670107
0.78,3.615000,1.09657537417
0.78,3.610000,4.29128337227
0.78,3.605000,3.39573346097
0.79,4.445000,2.01993371692
0.79,4.440000,4.53020163768
0.79,4.435000,6.22513283338
0.79,4.430000,0.288938052579
0.79,4.425000,3.06221762428
0.79,4.420000,2.87236310358
0.79,4.415000,0.0300650657214
0.79,4.410000,4.54722230548
0.79,4.405000,2.98912413718
0.79,4.400000,2.61642097872
0.79,4.395000,4.48451313818
0.79,4.390000,0.166511497379
0.79,4.385000,3.55015981872
0.79,4.380000,6.24496699158
0.79,4.375000,1.07897088288
0.79,4.370000,2.76083756208
0.79,4.365000,0.321372476879
0.79,4.360000,0.353412769421
0.79,4.355000,0.573869176521
0.79,4.350000,3.42604442848
0.79,4.345000,4.81268928318
0.79,4.340000,4.15617895858
0.79,4.335000,4.90592041188
0.79,4.330000,0.365887395279
0.79,4.325000,3.32542309808
0.79,4.320000,0.388807287721
0.79,4.315000,4.26667620558
